188.008	491	0	495	0	57896
300.761	509	0	493	0	63329
1480.08	452	0	491	0	150665
140.119	498	0	509	0	55701
987.156	484	0	554	0	105355
348.919	523	0	538	0	65569
516.219	568	0	546	0	74677
395.926	459	0	511	0	68145
72.9079	525	0	470	0	52949
1280.69	524	0	529	0	130979
1078.51	479	0	500	0	113851
975.344	512	0	512	0	105281
829.469	480	0	511	0	94591
3571.29	489	0	480	0	496313
518.761	554	0	512	0	74372
178.16	515	0	465	0	57533
660.79	560	0	504	0	82925
312.069	513	0	495	0	63522
209.335	486	0	488	0	59091
147.822	547	0	484	0	56048
262.638	481	0	501	0	61363
51.0668	499	0	501	0	52069
76.4959	506	0	509	0	53004
361.401	556	0	505	0	65995
282.713	494	0	453	0	62300
452.627	510	0	488	0	70884
984.227	444	0	433	0	106018
368.997	488	0	502	0	66507
171.395	493	0	531	0	57204
6882.38	572	0	519	0	938099
8333.35	475	0	548	0	980301
41.5132	506	0	500	0	51679
707.523	510	0	522	0	85865
1802.1	442	0	471	0	188092
585.592	496	0	410	0	78688
869.059	508	0	515	0	97151
328.749	495	0	477	0	64322
922.553	484	0	492	0	101362
95.6024	487	0	523	0	53878
1181.14	525	0	491	0	122226
337.878	500	0	475	0	64972
50.3474	493	0	502	0	52018
272.18	513	0	517	0	61762
1848.24	475	0	495	0	194286
165.714	519	0	498	0	56877
87.2338	468	0	532	0	53541
2742.98	493	1	448	19	330916
55.0797	466	0	503	0	52175
11372.1	574	0	548	0	998351
204.078	493	0	505	0	58642
395.676	501	0	528	0	67890
220.058	498	0	472	0	59520
11696	739	0	740	0	998765
370.944	529	0	461	0	66894
16.8732	478	0	514	0	50669
242.685	482	0	464	0	60310
2036.17	542	0	531	0	220235
219.75	491	0	442	0	59385
